ActivityID	Title	ProjectID	Zip	StartDate	EndDate	ActivityCount	TotalProjFund	ApproxFunding
1011303	Meeting with two Multnomah County Public Health epidemiologists at Multnomah County Public Health Department	1010172	97201	2014-06-23	2014-06-23	5	15000.0	3000.0
1011304	Follow-up instruction and information for Multnomah County epidemiologists at Multnomah County Public Health Department	1010172	97201	2014-06-24	2014-06-24	5	15000.0	3000.0
1011305	Search strategies for finding information about community health workers (Eastern Oregon Coordinated Care Organization)	1010172	97239	2014-07-16	2014-07-16	5	15000.0	3000.0
1011306	Presentation on PubMed and MedlinePlus to the OHSU Inter-Professional Community Health and Education Exchange (OHSU) preceptors and students	1010172	97223	2014-10-04	2014-10-04	5	15000.0	3000.0
1011323	Mobile Library at the Center for Health and Healing, OHSU	1010172	97239	2014-05-01	2014-05-01	5	15000.0	3000.0
1011369	Internet/Basic Computer Training	1011787	29440	2015-05-25	2015-05-25	1	6000.0	6000.0
1011382	Greenwood Leflore Hospital Community Technology Improvement	1011789	38930	2015-07-30	2015-07-30	6	4543.0	757.1666666666666
1013095	Greenwood Leflore Hopsital Community Technology Improvement	1011789	38941	2015-09-10	2015-10-02	6	4543.0	757.1666666666666
1013097	Greenwood Leflore Hospital Community Technology Improvement	1011789	38614	2015-10-02	2015-10-02	6	4543.0	757.1666666666666
1014461	New Employee Orientation	1011789	38930	2015-11-02	2016-01-19	6	4543.0	757.1666666666666
1014462	DiabetesAwareness Healthfair	1011789	38930	2015-11-06	2015-11-06	6	4543.0	757.1666666666666
1015893	New Employee Orientation	1011789	38930	2016-02-01	2016-05-15	6	4543.0	757.1666666666666
1011483	Trustworthy Resources on the Internet	1011756	30309	2015-07-14	2015-07-14	3	3907.0	1302.3333333333333
1011484	Trusted Resources on the Internet	1011756	30309	2015-07-14	2015-07-14	3	3907.0	1302.3333333333333
1014101	Trustworthy Resources on the Internet	1011756	30309	2016-01-19	2016-01-19	3	3907.0	1302.3333333333333
1011485	NLM Resources for Seniors - 27-Jun-2015 - St. Landry United Methodist Church, Gonzales, LA	1011726	70737	2015-06-27	2015-06-27	2	15000.0	7500.0
1013078	Fletcher's Technical & Community College Employee Benefits and Health Fair - 1-Oct-2015 - Schriever, LA	1011726	70395	2015-10-01	2015-10-01	2	15000.0	7500.0
1011486	Faculty and Residents Orientation	1011757	37205	2015-06-23	2015-06-23	10	3300.0	330.0
1013092	Discover It@Saint Thomas Health and Access Emergency to Emergency Medicine Physicians	1011757	37236	2015-10-22	2015-10-22	10	3300.0	330.0
1013093	Dynamed demostration as part of long term pilot project	1011757	37129	2015-09-12	2015-09-12	10	3300.0	330.0
1013094	Poster session on Librarians' satisfaction with discovery services at South Central Chapter meeting in Little Rock, AR	1011757	72201	2015-10-05	2015-10-05	10	3300.0	330.0
1013096	Poster session on Librarians' satisfaction with discovery services at South Chapter meeting in Puerto Rico	1011757	00901	2015-10-26	2015-10-26	10	3300.0	330.0
1014439	Demonstrating Discover It@Saint Thomas Health	1011757	37236	2015-10-13	2015-10-13	10	3300.0	330.0
1014440	Discover It@Saint Thomas Health demonstraton	1011757	37236	2016-01-31	2016-01-31	10	3300.0	330.0
1014441	Discover It@Saint Thomas Health demonstrations	1011757	37205	2015-12-08	2015-12-08	10	3300.0	330.0
1014442	Discover It@Saint Thomas Health Demonstration	1011757	37205	2016-01-31	2016-01-31	10	3300.0	330.0
1015913	Training of Discover It@Saint Thomas Health tool	1011757	37236	2016-02-11	2016-03-15	10	3300.0	330.0
1011511	JobTrain Breast Health & Breast Cancer Educational Talk - San Mateo, CA - 7/29/15	1011622	94025	2015-07-29	2015-07-29	7	9000.0	1285.7142857142858
1013174	Mountain View Public Library Health Information Literacy Presentation - Mountain View, CA - 9/15/15	1011622	94041	2015-09-15	2015-09-15	7	9000.0	1285.7142857142858
1013175	Bay Area Cancer Connections Volunteer Helpliner Health Information Literacy Presentation - Palo Alto, CA - 9/30/15	1011622	94306	2015-09-30	2015-09-30	7	9000.0	1285.7142857142858
1013176	Mountain View Public Library Breast Health & Breast Cancer Educational Talk - Mountain View, CA - 10/6/15	1011622	94041	2015-10-06	2015-10-06	7	9000.0	1285.7142857142858
1013177	JobTrain Health Information Literacy Presentation - Menlo Park, CA - 9/2/15	1011622	94025	2015-09-02	2015-09-02	7	9000.0	1285.7142857142858
1014421	JobTrain Breast Health & Breast Cancer Educational Talk - Menlo Park, CA - 1/28/16	1011622	94025	2015-12-28	2015-12-28	7	9000.0	1285.7142857142858
1014422	Taking MedlinePlus to the Streets - Palo Alto, CA - 1/21/16	1011622	94305	2016-01-21	2016-01-21	7	9000.0	1285.7142857142858
1011522	From Snake Oil to Penicillin: Evaluating Consumer Health Information on the Internet class	1011720	77555	2015-07-22	2015-07-22	4	9417.0	2354.25
1011524	PubMed and Medline Plus class taught to UTMB High School Summer Research students	1011720	77555	2015-06-10	2015-06-10	4	9417.0	2354.25
1015667	Using NLM resources	1011720	77539	2016-04-07	2016-04-07	4	9417.0	2354.25
1015668	Using NLM mobile and computer apps	1011720	77510	2016-04-05	2016-04-06	4	9417.0	2354.25
1011666	Site Visit, Meeting with Area Health Education Center Director (North Central Region)	1011717	76426	2015-05-28	2015-05-28	13	15000.0	1153.8461538461538
1012342	MedlinePlus, DailyMed, PillBox, ClinicalTrials.gov, and PubMed Class - 8/27/2015 - Everest College, Fort Worth, TX	1011717	76107	2015-08-27	2015-08-27	13	15000.0	1153.8461538461538
1013142	MedlinePlus,  NLM outreach program (Site visit)	1011717	76116	2015-09-15	2015-09-15	13	15000.0	1153.8461538461538
1013381	Health Literacy and National Library of Medicine Resources (MedlinePlus, NIHSeniorHealth.gov, DailyMed) - 11/7/2015 - Fort Worth, TX-AM	1011717	76107	2015-11-07	2015-11-07	13	15000.0	1153.8461538461538
1013382	Reliable Online Health Information and National Library of Medicine Resources (Pillbox, ClinicalTrials.gov, TOXNET, TOXMAP, Haz-Map, Household Products Database) - 11/7/2015 - Fort Worth, TX-AM	1011717	76107	2015-11-07	2015-11-07	13	15000.0	1153.8461538461538
1013383	Mobile Technologies and National Library of Medicine Resources (AIDSinfo Mobile, AIDSinfo HIV/AIDS Glossary, Health Hotlines, LactMed, WISER, Embryo) - 11/7/2015 - Fort Worth, TX-PM	1011717	76107	2015-11-07	2015-11-07	13	15000.0	1153.8461538461538
1013386	Health Literacy and National Library of Medicine Resources (MedlinePlus, NIHSeniorHealth.gov, DailyMed) - 11/20/2015 - Fort Worth, TX-AM	1011717	76107	2015-11-20	2015-11-20	13	15000.0	1153.8461538461538
1013387	Reliable Online Health Information and National Library of Medicine Resources (Pillbox, ClinicalTrials.gov, TOXNET, TOXMAP, Haz-Map, Household Products Database) - 11/20/2015 - Fort Worth, TX-AM	1011717	76107	2015-11-20	2015-11-20	13	15000.0	1153.8461538461538
1013388	Mobile Technologies and National Library of Medicine Resources (AIDSinfo Mobile,  AIDSinfo HIV/AIDS Glossary, Health Hotlines, LactMed, WISER, Embryo) - 11/20/2015 - Fort Worth, TX-PM	1011717	76107	2015-11-20	2015-11-20	13	15000.0	1153.8461538461538
1014604	National Library of Medicine resources for seniors (MedlinePlus, NIHSeniorHealth.gov) - 02/04/2016 - Cleburne, TX-AM	1011717	76033	2016-02-04	2016-02-04	13	15000.0	1153.8461538461538
1015623	Continuing Nursing Education: Evidence-based Health Information Using PubMed - 3/1/2016 - Howard Payne University, Brownwood, TX	1011717	76801	2016-03-01	2016-03-01	13	15000.0	1153.8461538461538
1015624	Continuing Nursing Education: Free websites for your Patients from the National Institutes of Health - 3/1/2016 - Howard Payne University, Brownwood, TX	1011717	76801	2016-03-01	2016-03-01	13	15000.0	1153.8461538461538
1015625	MedlinePlus, DailyMed, PillBox, and ClinicalTrials.gov Class for Medical Billing and Coding Students (Everest College) - 4/8/2016 - Fort Worth, TX	1011717	76107	2016-04-08	2016-04-08	13	15000.0	1153.8461538461538
1011701	web navigation for health information follow-up workshop	1011788	20001	2015-05-02	2015-05-02	54	6000.0	111.11111111111111
1011702	web navigation for health information follow-up workshop	1011788	20001	2015-05-12	2015-05-12	54	6000.0	111.11111111111111
1011703	web navigation for health information follow-up workshop	1011788	20001	2015-05-16	2015-05-16	54	6000.0	111.11111111111111
1011704	web navigation for health information follow-up workshop	1011788	20001	2015-05-26	2015-05-26	54	6000.0	111.11111111111111
1011705	web navigation for health information follow-up workshop	1011788	20001	2015-06-09	2015-06-09	54	6000.0	111.11111111111111
1011707	web navigation for health information follow-up workshop	1011788	20001	2015-06-20	2015-06-20	54	6000.0	111.11111111111111
1011708	web navigation for health information follow-up workshop	1011788	20001	2015-08-04	2015-08-04	54	6000.0	111.11111111111111
1011709	web navigation for health information follow-up workshop	1011788	20001	2015-07-11	2015-07-11	54	6000.0	111.11111111111111
1011710	web navigation for health information follow-up workshop	1011788	20001	2015-07-25	2015-07-25	54	6000.0	111.11111111111111
1011711	web navigation for health information follow-up workshop	1011788	20001	2015-07-25	2015-07-25	54	6000.0	111.11111111111111
1011761	express outreach follow-up award	1011788	20001	2015-08-01	2015-08-01	54	6000.0	111.11111111111111
1011762	express outreach follow-up award	1011788	20001	2015-08-04	2015-08-04	54	6000.0	111.11111111111111
1011763	express outreach follow-up award	1011788	20001	2015-08-11	2015-08-11	54	6000.0	111.11111111111111
1011764	express outreach follow-up award	1011788	20001	2015-08-18	2015-08-18	54	6000.0	111.11111111111111
1011765	express outreach follow-up award	1011788	20001	2015-08-22	2015-08-22	54	6000.0	111.11111111111111
1011766	express outreach follow-up award	1011788	20001	2015-08-25	2015-08-25	54	6000.0	111.11111111111111
1011863	Express Outreach follow-up award 546	1011788	20020	2015-09-01	2015-09-01	54	6000.0	111.11111111111111
1011981	Express Outreach follow-up award 546	1011788	20001	2015-09-08	2015-09-08	54	6000.0	111.11111111111111
1012141	express outreach follow-up award 546	1011788	20020	2015-09-15	2015-09-15	54	6000.0	111.11111111111111
1012223	express outreach follow-up award 546	1011788	20001	2015-09-19	2015-09-19	54	6000.0	111.11111111111111
1012284	express outreach follow-up award 546	1011788	20003	2015-09-22	2015-09-22	54	6000.0	111.11111111111111
1012401	express outreach follow-up award 546	1011788	20001	2015-09-26	2015-09-26	54	6000.0	111.11111111111111
1012549	express outreach follow-up award 546	1011788	20003	2015-10-03	2015-10-03	54	6000.0	111.11111111111111
1012603	express outreach follow-up award 456	1011788	20020	2015-10-06	2015-10-06	54	6000.0	111.11111111111111
1012664	express outreach follow-up award 546	1011788	20003	2015-10-10	2015-10-10	54	6000.0	111.11111111111111
1012720	express outreach follow-up award 546	1011788	20003	2015-10-13	2015-10-13	54	6000.0	111.11111111111111
1012781	express outreach follow-up award 546	1011788	20003	2015-10-17	2015-10-17	54	6000.0	111.11111111111111
1012852	express outreach follow-up award 546	1011788	20003	2015-10-20	2015-10-20	54	6000.0	111.11111111111111
1012925	express outreach follow-up award 546	1011788	20001	2015-10-27	2015-10-27	54	6000.0	111.11111111111111
1013002	express outreach follow-up award 546	1011788	20020	2015-11-03	2015-11-03	54	6000.0	111.11111111111111
1013044	express outreach follow-up award 546	1011788	20001	2015-11-07	2015-11-07	54	6000.0	111.11111111111111
1013076	express outreach follow-up award 546	1011788	20001	2015-11-10	2015-11-10	54	6000.0	111.11111111111111
1013323	express outreach follow-up award 546	1011788	20003	2015-11-21	2015-11-21	54	6000.0	111.11111111111111
1013417	express outreach follow-up award 546	1011788	20003	2015-11-24	2015-11-24	54	6000.0	111.11111111111111
1013481	express outreach follow-up award 546	1011788	20001	2015-11-28	2015-11-28	54	6000.0	111.11111111111111
1014063	express outreach follow-up award 546	1011788	20001	2016-01-02	2016-01-02	54	6000.0	111.11111111111111
1014431	Express Outreach Follow-up Award 546	1011788	20020	2015-11-03	2015-11-03	54	6000.0	111.11111111111111
1014432	Express Outreach Follow-up Award 546	1011788	20001	2015-11-07	2015-11-07	54	6000.0	111.11111111111111
1014433	Express Outreach Follow-up Award 546	1011788	20001	2015-11-10	2015-11-10	54	6000.0	111.11111111111111
1014434	Express Outreach Follow-up Award 546	1011788	20001	2015-11-21	2015-11-21	54	6000.0	111.11111111111111
1014435	Express Outreach Follow-up Award 546	1011788	20001	2015-11-24	2015-11-24	54	6000.0	111.11111111111111
1014436	Express Outreach Follow-up Award 546	1011788	20001	2015-11-28	2015-11-28	54	6000.0	111.11111111111111
1014437	Express Outreach Follow-up Award 546	1011788	20001	2016-01-02	2016-01-02	54	6000.0	111.11111111111111
1014438	Express Outreach Follow-up Award 546	1011788	20001	2016-01-16	2016-01-16	54	6000.0	111.11111111111111
1014606	express outreach follow-up award 546	1011788	20001	2016-02-20	2016-02-20	54	6000.0	111.11111111111111
1014626	express outreach follow-up award 546	1011788	20001	2016-02-23	2016-02-23	54	6000.0	111.11111111111111
1014910	Express Outreach Follow-up Award 546	1011788	20001	2016-03-05	2016-03-05	54	6000.0	111.11111111111111
1014911	express outreach follow-up award 546	1011788	20001	2016-03-08	2016-03-08	54	6000.0	111.11111111111111
1015081	express outreach follow-up award 546	1011788	20001	2016-03-19	2016-03-19	54	6000.0	111.11111111111111
1015121	express outreach follow-up award 546	1011788	20001	2016-03-22	2016-03-22	54	6000.0	111.11111111111111
1015436	express outreach follow-up award 546	1011788	20001	2016-04-12	2016-04-12	54	6000.0	111.11111111111111
1015501	express outreach follow-up award 546	1011788	20003	2016-04-16	2016-04-16	54	6000.0	111.11111111111111
1015841	express outreach follow-up award 546	1011788	20001	2016-04-07	2016-04-07	54	6000.0	111.11111111111111
1015863	express outreach fpllow-up award 546	1011788	20003	2017-04-10	2017-04-10	54	6000.0	111.11111111111111
1011712	Health Reach Module 1: Internet Basics for Seniors	1011721	99163	2015-06-12	2015-06-12	9	15000.0	1666.6666666666667
1011721	Health Reach Module 2: Introduction to NIH Senior Health	1011721	99163	2015-06-19	2015-06-19	9	15000.0	1666.6666666666667
1012642	Health Reach Module 3: NIH Senior Health Quizzes & Videos (adapted from NIA.NIH.gov )	1011721	99163	2015-07-10	2015-07-10	9	15000.0	1666.6666666666667
1012643	Health Reach Module 4: NIH FAQs and Site Index (adapted from NIA.NIH.gov ) Training for Seniors	1011721	99163	2015-07-17	2015-07-17	9	15000.0	1666.6666666666667
1012972	Health Reach Module 5: Exercise for Older Adults on NIH Senior Health and Go4LifeÂ® (adapted from NIA.NIH.gov )	1011721	99163	2015-08-28	2015-08-28	9	15000.0	1666.6666666666667
1012973	Health Reach Module 6: Introduction to MedlinePlus (adapted from NIA.NIH.gov )	1011721	99163	2015-09-11	2015-09-11	9	15000.0	1666.6666666666667
1012974	Health Reach Module 7: MedlinePlus Drugs and Supplements (adapted from NIA.NIH.gov )	1011721	99163	2015-09-27	2015-09-27	9	15000.0	1666.6666666666667
1012975	Health Reach Module 8: Medline Plus News, Doctors, Hospitals, and Media	1011721	99163	2015-10-16	2015-10-16	9	15000.0	1666.6666666666667
1012976	Health Reach Module 9: Evaluating Health Websites (adapted from NIA.NIH.gov )	1011721	99163	2015-10-23	2015-10-23	9	15000.0	1666.6666666666667
1011782	NN/LM MAR subcontractor activity (Health Sciences Library Open House) (7/30/15)	1012103	11794	2015-07-30	2015-07-30	19	4241.0	223.21052631578948
1013003	NN/LM MAR Subcontractor Training:  Hospital Outreach Table - 7/7/15	1012103	11794	2015-07-07	2015-07-07	19	4241.0	223.21052631578948
1013004	NN/LM MAR Subcontractor Training:  Hospital Outreach Table - 7/14/15	1012103	11794	2015-07-14	2015-07-14	19	4241.0	223.21052631578948
1013005	NN/LM MAR Subcontractor Training:  Hospital Outreach Table - 7/21/15	1012103	11794	2015-07-21	2015-07-21	19	4241.0	223.21052631578948
1013006	NN/LM MAR Subcontractor Training:  Hospital Outreach Table - 7/28/15	1012103	11794	2015-07-28	2015-07-28	19	4241.0	223.21052631578948
1013007	NN/LM MAR Subcontractor Training:  Hospital Outreach Table - 8/4/15	1012103	11794	2015-08-04	2015-08-04	19	4241.0	223.21052631578948
1013008	NN/LM MAR Subcontractor Training:  Hospital Outreach Table - 8/11/15	1012103	11794	2015-08-11	2015-08-11	19	4241.0	223.21052631578948
1013009	NN/LM MAR Subcontractor Training:  Hospital Outreach Table - 8/18/15	1012103	11794	2015-08-18	2015-08-18	19	4241.0	223.21052631578948
1013010	NN/LM MAR Subcontractor Training:  Hospital Outreach Table - 7/28/15 #2	1012103	11794	2015-07-28	2015-07-28	19	4241.0	223.21052631578948
1013011	NN/LM MAR Subcontractor Training:  Hospital Outreach Table - 9/1/15	1012103	11794	2015-09-01	2015-09-01	19	4241.0	223.21052631578948
1013013	NN/LM MAR Subcontractor Training:  Hospital Outreach Table - 9/15/15	1012103	11794	2015-09-15	2015-09-15	19	4241.0	223.21052631578948
1013014	NN/LM MAR Subcontractor Training:  Hospital Outreach Table - 9/22/15	1012103	11794	2015-09-22	2015-09-22	19	4241.0	223.21052631578948
1013015	NN/LM MAR Subcontractor Training:  Hospital Outreach Table - 9/29/15	1012103	11794	2015-09-29	2015-09-29	19	4241.0	223.21052631578948
1013016	NN/LM MAR Subcontractor Training:  Hospital Outreach Table - 10/13/15	1012103	11794	2015-10-13	2015-10-13	19	4241.0	223.21052631578948
1013017	NN/LM MAR Subcontractor Training:  Hospital Outreach Table - 10/20/15	1012103	11794	2015-10-20	2015-10-20	19	4241.0	223.21052631578948
1013441	NN/LM MAR Subcontractor Activity:  Navigating Your Community Information Fair - Nov. 21, 2015	1012103	11720	2015-11-21	2015-11-21	19	4241.0	223.21052631578948
1015910	NN/LM MAR Subcontractor Training:  Mobile Technology Outreach 4-5-16	1012103	11794	2016-04-05	2016-04-05	19	4241.0	223.21052631578948
1015911	NN/LM MAR subcontractor presentation to the Stony Brook Medicine Educational Services Senate Committee 3//30/16	1012103	11794	2016-03-30	2016-03-30	19	4241.0	223.21052631578948
1015912	NN/LM MAR Subcontractor Training: Mobile Technology Outreach 2/23/16	1012103	11794	2016-02-23	2016-02-23	19	4241.0	223.21052631578948
1011901	Beyond the Book - Second Wind	1011781	03278	2015-08-18	2015-08-20	3	7041.0	2347.0
1013018	Beyond the Book - Being Mortal	1011781	03278	2015-10-27	2015-10-29	3	7041.0	2347.0
1015663	Beyond the Book - The 36 - Hour Day	1011781	03275	2016-04-19	2016-04-21	3	7041.0	2347.0
1011983	Health Equity through Health Literacy Training	1011738	70118	2015-09-08	2015-09-08	7	8290.0	1184.2857142857142
1012121	LPHI Document and PubMed class	1011738	70112	2015-09-15	2015-09-15	7	8290.0	1184.2857142857142
1013041	Health Equity through Health Literacy Training	1011738	70113	2015-10-13	2015-10-13	7	8290.0	1184.2857142857142
1014705	Identifying authoritative online health information	1011738	70113	2015-12-07	2015-12-07	7	8290.0	1184.2857142857142
1014708	Identifying authoritative online health information	1011738	70113	2016-01-28	2016-01-28	7	8290.0	1184.2857142857142
1015562	Health Equity through Health Literacy Training	1011738	70113	2016-04-14	2016-04-14	7	8290.0	1184.2857142857142
1015676	Health Equity through Health Literacy Training	1011738	70112	2016-03-17	2016-03-17	7	8290.0	1184.2857142857142
1012001	Bookmark This!  Websites for Health Reference	1011729	74074	2015-09-02	2015-09-02	2	15000.0	7500.0
1012009	Health Literacy: A Team Approach	1011729	74119	2015-09-09	2015-09-09	2	15000.0	7500.0
1012061	NN/LM Middle Atlantic Region Subcontractor Training:Proper reference citation and avoiding plagiarism for qualifying exam students/08-24-15	1011895	10461	2015-08-24	2015-08-24	8	3689.0	461.125
1013752	NN/LM MAR subcontractor activity - Thesis Workshop on Proper Reference Citation and Plagiarism (26-Oct-2015)	1011895	10461	2015-10-26	2015-10-26	8	3689.0	461.125
1015901	NN/LM MAR Subcontractor Activity:Maximizing your research presence, Bronx, NY,03-02-2016	1011895	10461	2016-03-02	2016-03-02	8	3689.0	461.125
1015902	NN/LM MAR Subcontractor Activity: Careers in Science Publishing,Bronx, NY 07-23-2015	1011895	10461	2015-07-23	2015-07-23	8	3689.0	461.125
1015903	NN/LM MAR Subcontractor Activity:Everything You Need to Know Before Publishing in a Journal, Bronx, NY, 03-16-2016	1011895	10461	2016-03-16	2016-03-16	8	3689.0	461.125
1015904	NN/LM MAR Subcontractor Activity:Lunch & Learn Webinar Series, Bronx, NY, 03-23-2016	1011895	10461	2016-03-23	2016-04-27	8	3689.0	461.125
1016142	NN/LM MAR Subcontractor Activity:Lunch & Learn Webinar Series, Bronx, NY, 03-30-2016	1011895	10461	2016-03-30	2016-03-30	8	3689.0	461.125
1016143	NN/LM MAR Subcontractor Activity:Lunch & Learn Webinar Series, Bronx, NY, 04-27-2016	1011895	10461	2016-04-27	2016-04-27	8	3689.0	461.125
1012101	NN/LM Middle Atlantic Region Subcontractor Training:Nursing 380: Lecture on Consumer Health Resources/05-22-15	1012098	19104	2015-05-22	2015-05-22	17	15000.0	882.3529411764706
1012102	NN/LM Middle Atlantic Region Subcontractor Training:Consumer Health Education: Blood Pressure/Heart Health/06-04-15	1012098	19142	2015-06-04	2015-06-11	17	15000.0	882.3529411764706
1012103	NN/LM Middle Atlantic Region Subcontractor Training:Consumer Health Education: Safe Sex Education/07-02-15	1012098	19142	2015-07-02	2015-07-09	17	15000.0	882.3529411764706
1012104	NN/LM Middle Atlantic Region Subcontractor Training:Children's Dental Health/06-09-15	1012098	19142	2015-06-09	2015-07-07	17	15000.0	882.3529411764706
1012105	NN/LM Middle Atlantic Region Subcontractor Training: Germs and Hand Hygiene for Children/06-23-15	1012098	19142	2015-06-23	2015-06-23	17	15000.0	882.3529411764706
1012106	NN/LM Middle Atlantic Region Subcontractor Training:Healthy Eatng Workshop for Children/06-16-15	1012098	19142	2015-06-16	2015-07-13	17	15000.0	882.3529411764706
1012107	NN/LM Middle Atlantic Region Subcontractor Training: Physical Activiy for Children/06-09-15	1012098	19142	2015-06-09	2015-06-09	17	15000.0	882.3529411764706
1012108	NN/LM Middle Atlantic Region Subcontractor Training: Child Safety Education/06-30-15	1012098	19142	2015-06-30	2015-06-30	17	15000.0	882.3529411764706
1013065	NN/LM Middle Atlantic Region Subcontractor Training:Consumer Health Education: Blood Pressure/Heart Health/06-11-15	1012098	19142	2015-06-11	2015-06-11	17	15000.0	882.3529411764706
1013066	NN/LM Middle Atlantic Region Subcontractor Training:Consumer Health Education: Safe Sex Education/07-09-15	1012098	19142	2015-07-09	2015-07-09	17	15000.0	882.3529411764706
1013068	NN/LM Middle Atlantic Region Subcontractor Training:Healthy Eatng Workshop for Children/07-13-15	1012098	19142	2015-07-13	2015-07-13	17	15000.0	882.3529411764706
1013725	NN/LM MAR Subcontractor Activity: Exercise Dance Day: Oct 1, 2015	1012098	19142	2015-10-01	2015-10-01	17	15000.0	882.3529411764706
1013726	NN/LM MAR Subcontractor Activity - Nutrition and Healthy Eating - September 8, 2015	1012098	19142	2015-09-08	2015-09-08	17	15000.0	882.3529411764706
1013741	NN/LM MAR Subcontractor Activity - Dental Health - September 16, 2015	1012098	19142	2015-09-16	2015-09-16	17	15000.0	882.3529411764706
1013742	NN/LM MAR Subcontractor Activity - Sexual Health - October 7, 2015	1012098	19142	2015-10-07	2015-10-07	17	15000.0	882.3529411764706
1013743	NN/LM MAR Subcontractor Activity - Blood Pressure Screening &  Heart Health September 30, 2015	1012098	19142	2015-09-30	2015-10-07	17	15000.0	882.3529411764706
1014283	NN/LM MAR Subcontractor Activity - Blood Pressure Screening &  Heart Health 10-07-2015	1012098	19142	2015-10-07	2015-10-07	17	15000.0	882.3529411764706
1012182	NN/LM Middle Atlantic Region Subcontractor Training: Youth Mental Health First Aid Trainings August 4 & 11, 2015	1011898	07924	2015-08-04	2015-08-11	4	15000.0	3750.0
1012183	NN/LM Middle Atlantic Region Subcontractor Training: Youth Mental Health First Aid Trainings August 10 & 17, 2015	1011898	08330	2015-08-10	2015-08-17	4	15000.0	3750.0
1013663	NN/LM MAR Subcontractor Activity: Youth Mental Health First Aid Trainings October 15 and 22, 2015	1011898	08831	2015-10-15	2015-10-22	4	15000.0	3750.0
1013842	NN/LM MAR Subcontractor Activity: Youth Mental Health First Aid Trainings October 14 and 21, 2015	1011898	08831	2015-10-14	2015-10-21	4	15000.0	3750.0
1012261	HIV Client Services	1011793	24701	2015-05-12	2015-05-12	6	6000.0	1000.0
1012262	HIV Client Services	1011793	24701	2015-06-11	2015-06-11	6	6000.0	1000.0
1012263	Community Health Education Resource Person Training (CHERP)	1011793	24701	2015-06-24	2015-06-26	6	6000.0	1000.0
1012264	HIV Client Services	1011793	24701	2015-09-22	2015-09-22	6	6000.0	1000.0
1012265	HIV Client Services	1011793	24701	2015-08-13	2015-08-13	6	6000.0	1000.0
1012266	Surviving HIV/AIDS: Celebrating the Ryan White Care Act- Town Hall Meeting	1011793	25801	2015-08-25	2015-08-25	6	6000.0	1000.0
1012547	SALIS Annual Conference	1011074	92101	2015-04-30	2015-04-30	1	5000.0	5000.0
1012661	Biomedical Science Teacher Symposium	1011699	59812	2015-05-07	2015-05-08	1	6084.0	6084.0
1012719	Healthy Aging at Your Library Class for Seniors at Houston Public Library	1011714	77055	2015-10-12	2015-10-12	1	5396.0	5396.0
1012721	Training	1011678	02124	2015-09-22	2015-10-01	4	8000.0	2000.0
1013091	Training UMass nursing students and provided health literacy education to first year ELL students	1011678	02132	2015-10-08	2015-10-29	4	8000.0	2000.0
1016341	Health Literacy/Personal safety, how to prevent and stop bullying /Consumer Health literacy	1011678	02132	2016-01-28	2016-04-28	4	8000.0	2000.0
1016381	Health Literacy/Personal safety, how to prevent and stop bullying /Consumer Health literacy	1011678	02132	2016-01-28	2016-04-28	4	8000.0	2000.0
1012751	NN/LM MAR Subcontractor:  Saint Peter's University Hospital Health Literacy Symposium - 10/1/15	1012495	08901	2015-10-01	2015-10-01	1	1500.0	1500.0
1012802	NN/LM Middle Atlantic Region - Subcontractor Training: Public Library Emergency Preparedness Summit  09-23-15	1011899	17601	2015-09-23	2015-09-23	3	8230.0	2743.3333333333335
1013621	NN/LM MAR Subcontractor Activity: Adult and Pediatric First Aid/ CPR/AED certification training - 11-13-15	1011899	17566	2015-11-13	2015-11-13	3	8230.0	2743.3333333333335
1015204	NN/LM MAR Subcontractor Activity: Adult and Pediatric First Aid CPR and AED Certification training 1-15-16	1011899	17566	2016-01-15	2016-01-15	3	8230.0	2743.3333333333335
1012808	Rural Librarian Training	1011688	84701	2015-09-15	2015-09-15	20	1500.0	75.0
1014116	Mental Health Wellness Program Aug 2015	1011688	84701	2015-08-20	2015-08-20	20	1500.0	75.0
1014117	Mental Health Wellness Program August 2015	1011688	84701	2015-08-27	2015-08-27	20	1500.0	75.0
1014118	Mental Health Wellness Program September 2015	1011688	84701	2015-09-03	2015-09-03	20	1500.0	75.0
1014119	Mental Health Wellness Program September 2015	1011688	84701	2015-09-10	2015-09-10	20	1500.0	75.0
1014120	Mental Health Wellness Program September 2015	1011688	84701	2015-09-17	2015-09-17	20	1500.0	75.0
1014121	Mental Health Wellness Program September 2015	1011688	84701	2015-09-24	2015-09-24	20	1500.0	75.0
1014122	Mental Health Wellness Program October 2015	1011688	84701	2015-10-01	2015-10-01	20	1500.0	75.0
1014123	Mental Health Wellness Program October 2015	1011688	84701	2015-10-08	2015-10-08	20	1500.0	75.0
1014124	Mental Health Wellness Program October 2015	1011688	84701	2015-10-15	2015-10-15	20	1500.0	75.0
1014125	Mental Health Wellness Program October 2015	1011688	84701	2015-10-22	2015-10-22	20	1500.0	75.0
1014126	Mental Health Wellness Program October 2015	1011688	84701	2015-10-29	2015-10-29	20	1500.0	75.0
1014127	Mental Health Wellness Program November 2015	1011688	84701	2015-11-05	2015-11-05	20	1500.0	75.0
1014128	Mental Health Wellness Program November 2015	1011688	84701	2015-11-12	2015-11-12	20	1500.0	75.0
1014129	Mental Health Wellness Program November 2015	1011688	84701	2015-11-19	2015-11-19	20	1500.0	75.0
